"year","country","value"
2008,"CIV",1.9
2009,"CIV",2.0
2010,"CIV",2.7
2011,"CIV",2.9
2012,"CIV",5.0
2013,"CIV",12.0
2014,"CIV",19.2742298
2015,"CIV",21.88520842
2016,"CIV",26.52722561
1990,"CMR",0.0
1991,"CMR",0
1992,"CMR",0
1993,"CMR",0
1994,"CMR",0
1995,"CMR",0
1996,"CMR",0
1997,"CMR",0.006768744
1998,"CMR",0.013216341000000001
1999,"CMR",0.129067581
2000,"CMR",0.252120078
2001,"CMR",0.277051322
2002,"CMR",0.36087158399999997
2003,"CMR",0.587622611
2004,"CMR",0.976075415
2005,"CMR",1.402654226
2006,"CMR",2.028744791
2007,"CMR",2.93
2008,"CMR",3.4
2009,"CMR",3.84
2010,"CMR",4.3
2011,"CMR",5.0
2012,"CMR",7.5
2013,"CMR",10.0
2014,"CMR",16.21487223
2015,"CMR",20.68014766
2016,"CMR",25.0
1990,"COD",0.0
1991,"COD",0
1992,"COD",0
1993,"COD",0
1994,"COD",0
1995,"COD",0
1996,"COD",0.000108207
1997,"COD",0.000211213
1998,"COD",0.000413065
1999,"COD",0.001009076
2000,"COD",0.005902114
2001,"COD",0.011475782
2002,"COD",0.09279070199999999
2003,"COD",0.13491483699999998
2004,"COD",0.196208375
2005,"COD",0.238037799
2006,"COD",0.29605361
2007,"COD",0.37
2008,"COD",0.44
2009,"COD",0.56
2010,"COD",0.72
2011,"COD",1.2
2012,"COD",1.679961015
2013,"COD",2.2
2014,"COD",3.0
2015,"COD",3.799999507
2016,"COD",6.20997406
1990,"COG",0.0
1991,"COG",0
1992,"COG",0
1993,"COG",0
1994,"COG",0
1995,"COG",0
1996,"COG",0.00352686
1997,"COG",0.003469104
1998,"COG",0.003415143
1999,"COG",0.016791049
2000,"COG",0.026354732000000002
2001,"COG",0.032223616000000004
2002,"COG",0.157249517
2003,"COG",0.460014187
2004,"COG",1.07750493
2005,"COG",1.46342006
2006,"COG",2.0079900790000003
2007,"COG",2.7597043739999996
2008,"COG",4.287509903
2009,"COG",4.5
2010,"COG",5.0
2011,"COG",5.6
2012,"COG",6.1066950239999995
2013,"COG",6.6
2014,"COG",7.11
2015,"COG",7.615974662
2016,"COG",8.121949322999999
1990,"COL",0.0
1991,"COL",0
1992,"COL",0
1993,"COL",0
1994,"COL",0.107173945
1995,"COL",0.18804679
1996,"COL",0.330017773
1997,"COL",0.5505210229999999
1998,"COL",1.126225245
1999,"COL",1.6977307940000002
2000,"COL",2.207532993
2001,"COL",2.8541999710000003
2002,"COL",4.6
2003,"COL",7.388923711
2004,"COL",9.118690303
2005,"COL",11.00726389
2006,"COL",15.34167454
2007,"COL",21.8
2008,"COL",25.6
2009,"COL",30.0
2010,"COL",36.5
2011,"COL",40.35091575
2012,"COL",48.98
2013,"COL",51.7
2014,"COL",52.57
2015,"COL",55.90497251
2016,"COL",58.13649357
1990,"COM",0.0
1991,"COM",0
1992,"COM",0
1993,"COM",0
1994,"COM",0
1995,"COM",0
1996,"COM",0
1997,"COM",0.0
1998,"COM",0.03787097
1999,"COM",0.148162964
2000,"COM",0.27174060699999997
2001,"COM",0.44306837299999996
2002,"COM",0.554869675
2003,"COM",0.84818937
2004,"COM",1.327327178
2005,"COM",2.0
2006,"COM",2.2
2007,"COM",2.5
2008,"COM",3.0
2009,"COM",3.5
2010,"COM",5.1
2011,"COM",5.5
2012,"COM",5.975296308
2013,"COM",6.5
2014,"COM",6.98
2015,"COM",7.459161386
2016,"COM",7.938322771
1990,"CPV",0.0
1991,"CPV",0
1992,"CPV",0
1993,"CPV",0
1994,"CPV",0
1995,"CPV",0
1996,"CPV",0
1997,"CPV",0.24096792
1998,"CPV",0.47273500799999996
1999,"CPV",1.159982461
2000,"CPV",1.822443852
2001,"CPV",2.685332713
2002,"CPV",3.518757175
2003,"CPV",4.3248853910000005
2004,"CPV",5.31883207
2005,"CPV",6.074087107
2006,"CPV",6.808911008
2007,"CPV",8.28321982
2008,"CPV",14.0
2009,"CPV",21.0
2010,"CPV",30.0
2011,"CPV",32.0
2012,"CPV",34.74
2013,"CPV",37.5
2014,"CPV",40.26
2015,"CPV",47.96162392
2016,"CPV",48.1652774
1990,"CRI",0.0
1991,"CRI",0
1992,"CRI",0.001113325
1993,"CRI",0.081509754
1994,"CRI",0.279912479
1995,"CRI",0.416829206
1996,"CRI",0.84105704
1997,"CRI",1.6402212880000002
1998,"CRI",2.666378698
1999,"CRI",3.9043232569999997
2000,"CRI",5.800253023
2001,"CRI",9.559482135
2002,"CRI",19.89485113
2003,"CRI",20.33361481
2004,"CRI",20.79230671
2005,"CRI",22.07
2006,"CRI",25.1
2007,"CRI",28.4
2008,"CRI",32.29
2009,"CRI",34.33
2010,"CRI",36.5
2011,"CRI",39.212196
2012,"CRI",47.5
2013,"CRI",45.96
2014,"CRI",53.0
2015,"CRI",59.76295014
2016,"CRI",66.02871285
1990,"CSS",0.0
1991,"CSS",0
1992,"CSS",0
1993,"CSS",0
1994,"CSS",0
1995,"CSS",0.19391210798222303
1996,"CSS",0.554448785657479
1997,"CSS",0.9046809032626009
1998,"CSS",1.9438763878457799
1999,"CSS",3.3791231954056604
2000,"CSS",4.9408777835035
2001,"CSS",8.35771143055343
2002,"CSS",11.8222968144436
2003,"CSS",14.9761847218461
2004,"CSS",16.8911922859142
2005,"CSS",19.4889586933704
2006,"CSS",22.3448525653783
2007,"CSS",24.4938786960068
2008,"CSS",27.724047406196103
2009,"CSS",31.9269499652323
2010,"CSS",35.7431661251675
2011,"CSS",42.4288614204559
2012,"CSS",42.854068730445796
2013,"CSS",45.580822372068006
2014,"CSS",48.631683483622204
2015,"CSS",50.849633163755506
2016,"CSS",53.747351613498104
1990,"CUB",0.0
1991,"CUB",0
1992,"CUB",0
1993,"CUB",0
1994,"CUB",0
1995,"CUB",9.17e-05
1996,"CUB",0.031949001
1997,"CUB",0.068220214
1998,"CUB",0.226699199
1999,"CUB",0.314690541
2000,"CUB",0.541182549
2001,"CUB",1.0797517220000001
2002,"CUB",3.770585038
2003,"CUB",5.241269054
2004,"CUB",8.407984759
2005,"CUB",9.738062207999999
2006,"CUB",11.15960131
2007,"CUB",11.69
2008,"CUB",12.94
2009,"CUB",14.33
2010,"CUB",15.9
2011,"CUB",16.017290799999998
2012,"CUB",21.2
2013,"CUB",27.93
2014,"CUB",29.07018437
2015,"CUB",37.30509742
2016,"CUB",38.76586728
2016,"CUW",61.85551074
1990,"CYM",0.0
1991,"CYM",0
1992,"CYM",0
1993,"CYM",0.0
1994,"CYM",0.0
1995,"CYM",3.948967193
1996,"CYM",0
1997,"CYM",0
1998,"CYM",0
1999,"CYM",0
2000,"CYM",0
2001,"CYM",0
2002,"CYM",0
2003,"CYM",0
2004,"CYM",0
2005,"CYM",38.03438308
2006,"CYM",44.5
2007,"CYM",52.0
2008,"CYM",61.0
2009,"CYM",64.5
2010,"CYM",66.0
2011,"CYM",69.46594499
2012,"CYM",69.7
2013,"CYM",71.4
2014,"CYM",74.1
2015,"CYM",77.0
2016,"CYM",79.0
1990,"CYP",0.0
1991,"CYP",0
1992,"CYP",0.05006043
1993,"CYP",0.056367482000000003
1994,"CYP",0.111034621
1995,"CYP",0.410120685
1996,"CYP",0.6733435409999999
1997,"CYP",4.378272095
1998,"CYP",8.890539159
1999,"CYP",11.34239866
2000,"CYP",15.25539437
2001,"CYP",18.81875904
2002,"CYP",28.32
2003,"CYP",30.09
2004,"CYP",33.83
2005,"CYP",32.81
2006,"CYP",35.83
2007,"CYP",40.77
2008,"CYP",42.31
2009,"CYP",49.81
2010,"CYP",52.99
2011,"CYP",56.85989235
2012,"CYP",60.6898684
2013,"CYP",65.4548
2014,"CYP",69.33
2015,"CYP",71.7159
2016,"CYP",75.90036019
1990,"CZE",0.0
1991,"CZE",0
1992,"CZE",0
1993,"CZE",0.581319529
1994,"CZE",1.2592178379999999
1995,"CZE",1.45357584
1996,"CZE",1.9403781930000001
1997,"CZE",2.915698695
1998,"CZE",3.895906065
1999,"CZE",6.832802018
2000,"CZE",9.780527888
2001,"CZE",14.69717212
2002,"CZE",23.93
2003,"CZE",34.3
2004,"CZE",35.5
2005,"CZE",35.27
2006,"CZE",47.93
2007,"CZE",51.93
2008,"CZE",62.97
2009,"CZE",64.43
2010,"CZE",68.82
2011,"CZE",70.49
2012,"CZE",73.43000782
2013,"CZE",74.1104
2014,"CZE",74.23171164
2015,"CZE",75.6688387
2016,"CZE",76.48120138
1990,"DEU",0.125892223
1991,"DEU",0.250274153
1992,"DEU",0.43528529
1993,"DEU",0.463635096
1994,"DEU",0.922541043
1995,"DEU",1.8377377540000002
1996,"DEU",3.054805234
1997,"DEU",6.711087477
1998,"DEU",9.877852427999999
1999,"DEU",20.84598264
2000,"DEU",30.2163466
2001,"DEU",31.65093942
2002,"DEU",48.82
2003,"DEU",55.9
2004,"DEU",64.73
2005,"DEU",68.71
2006,"DEU",72.16
2007,"DEU",75.16
2008,"DEU",78.0
2009,"DEU",79.0
2010,"DEU",82.0
2011,"DEU",81.26999954
2012,"DEU",82.34999847
2013,"DEU",84.17
2014,"DEU",86.19
2015,"DEU",87.5898
2016,"DEU",89.64710059
1990,"DJI",0.0
1991,"DJI",0
1992,"DJI",0
1993,"DJI",0
1994,"DJI",0
1995,"DJI",0.01603083
1996,"DJI",0.031166241
1997,"DJI",0.082941498
1998,"DJI",0.094696004
1999,"DJI",0.105761909
2000,"DJI",0.194500528
2001,"DJI",0.34352626299999994
2002,"DJI",0.486971705
2003,"DJI",0.625940229
2004,"DJI",0.781317175
2005,"DJI",0.953611449
2006,"DJI",1.270041159
2007,"DJI",1.62
2008,"DJI",2.26
2009,"DJI",4.0
2010,"DJI",6.5
2011,"DJI",7.0
2012,"DJI",8.267232892
2013,"DJI",9.5
2014,"DJI",10.71
2015,"DJI",11.92243143
2016,"DJI",13.13491511
1990,"DMA",0.0
1991,"DMA",0
1992,"DMA",0
1993,"DMA",0
1994,"DMA",0
1995,"DMA",0.548762737
1996,"DMA",1.165518146
1997,"DMA",0
1998,"DMA",2.9253451910000003
1999,"DMA",2.932164377
2000,"DMA",8.814844198
2001,"DMA",13.24522804
2002,"DMA",18.42489277
2003,"DMA",23.62041985
2004,"DMA",30.31961309
2005,"DMA",38.54364326
2006,"DMA",39.398174299999994
2007,"DMA",40.27446301
2008,"DMA",41.16
2009,"DMA",42.02
2010,"DMA",47.45
2011,"DMA",48.6
2012,"DMA",49.8
2013,"DMA",51.0
2014,"DMA",57.5
2015,"DMA",65.0
2016,"DMA",67.03
1990,"DNK",0.09727726800000001
1991,"DNK",0.194056515
1992,"DNK",0.38691395100000003
1993,"DNK",0.578329976
1994,"DNK",1.34430775
1995,"DNK",3.82565642
1996,"DNK",5.714987841
1997,"DNK",11.38200494
1998,"DNK",22.66874615
1999,"DNK",30.59204065
2000,"DNK",39.17243086
2001,"DNK",42.95752472
2002,"DNK",64.25
2003,"DNK",76.26
2004,"DNK",80.93
2005,"DNK",82.74
2006,"DNK",86.65
2007,"DNK",85.03
2008,"DNK",85.02
2009,"DNK",86.84
2010,"DNK",88.72
2011,"DNK",89.81001339
2012,"DNK",92.26001172
2013,"DNK",94.6297
2014,"DNK",95.99
2015,"DNK",96.3305
2016,"DNK",96.96778525
1990,"DOM",0.0
1991,"DOM",0
1992,"DOM",0
1993,"DOM",0
1994,"DOM",0
1995,"DOM",0.017233601
1996,"DOM",0.074987053
1997,"DOM",0.142687565
1998,"DOM",0.233914189
1999,"DOM",1.104743874
2000,"DOM",3.7046923560000002
2001,"DOM",4.429390697
2002,"DOM",6.823725733
2003,"DOM",7.898392937000001
2004,"DOM",8.865553461000001
2005,"DOM",11.48319778
2006,"DOM",14.84492837
2007,"DOM",17.66
2008,"DOM",20.82
2009,"DOM",27.72
2010,"DOM",31.4
2011,"DOM",38.0
2012,"DOM",42.32
2013,"DOM",45.9
2014,"DOM",49.58
2015,"DOM",54.21576634
2016,"DOM",61.32819041
1990,"DZA",0.0
1991,"DZA",0
1992,"DZA",0
1993,"DZA",0
1994,"DZA",0.000360674
1995,"DZA",0.0017689539999999999
1996,"DZA",0.0017385329999999998
1997,"DZA",0.010268463
1998,"DZA",0.020238555
1999,"DZA",0.199523843
2000,"DZA",0.491705679
2001,"DZA",0.646114017
2002,"DZA",1.59164126
2003,"DZA",2.195359731
2004,"DZA",4.634475088
2005,"DZA",5.843942092000001
2006,"DZA",7.375984956
2007,"DZA",9.451190626
2008,"DZA",10.18
2009,"DZA",11.23
2010,"DZA",12.5
2011,"DZA",14.9
2012,"DZA",18.2
2013,"DZA",22.5
2014,"DZA",29.5
2015,"DZA",38.2
2016,"DZA",42.94552688
1990,"EAP",0.0
1991,"EAP",0
1992,"EAP",0
1993,"EAP",0.00116240390457773
1994,"EAP",0.0040327946209939205
1995,"EAP",0.013044957073088002
1996,"EAP",0.0337092235897055
1997,"EAP",0.0942622163556517
1998,"EAP",0.32417675120237605
1999,"EAP",0.8533515967717091
2000,"EAP",1.89711573714638
2001,"EAP",2.7790903207406803
2002,"EAP",4.40499029956146
2003,"EAP",5.762101638384861
2004,"EAP",6.8852653928599405
2005,"EAP",8.31914345113676
2006,"EAP",10.173972404693698
2007,"EAP",14.3826941837589
2008,"EAP",19.260137883981198
2009,"EAP",23.7692424795223
2010,"EAP",28.9575716226662
2011,"EAP",32.385761192165
2012,"EAP",36.0683494482816
2013,"EAP",39.7089333070242
2014,"EAP",42.062233673822796
2015,"EAP",45.210102630003206
2016,"EAP",48.3866206866568
1990,"EAR",0.000245348288310992
1991,"EAR",0
1992,"EAR",0
1993,"EAR",0
1994,"EAR",0.0150194646160513
1995,"EAR",0.0454400074257125
1996,"EAR",0.0806408421881191
1997,"EAR",0.16349928665702199
1998,"EAR",0.344094257042961
1999,"EAR",0.6131099855649879
2000,"EAR",1.23885886441976
2001,"EAR",1.6946738713548797
2002,"EAR",2.84786780383334
2003,"EAR",3.41689711537773
2004,"EAR",4.21715139559982
2005,"EAR",4.89542836735158
2006,"EAR",5.783498058985
2007,"EAR",7.34926115343191
2008,"EAR",8.51581029205518
2009,"EAR",9.714252577274632
2010,"EAR",12.8497121976811
2011,"EAR",15.477513080657802
2012,"EAR",18.1240290492809
2013,"EAR",20.9539718191445
2014,"EAR",25.4777233790344
2015,"EAR",30.1865527604951
2016,"EAR",33.436065856782605
1990,"EAS",0.007288276366132379
1991,"EAS",0
1992,"EAS",0
1993,"EAS",0.0792779216331958
1994,"EAS",0.11738210036914501
1995,"EAS",0.20957789757662698
1996,"EAS",0.46473374052892796
1997,"EAS",1.0798503563912198
1998,"EAS",1.8827873526446999
1999,"EAS",3.40640827418481
2000,"EAS",5.59267987619975
2001,"EAS",7.25216610885268
2002,"EAS",8.99358781820125
2003,"EAS",10.547243645707901
2004,"EAS",12.596964208773699
2005,"EAS",14.6663590411098
2006,"EAS",16.6178275669865
2007,"EAS",20.7665234457067
2008,"EAS",25.2535662134479
2009,"EAS",29.513197608660803
2010,"EAS",34.2308383100865
2011,"EAS",37.365155967458
2012,"EAS",40.709345490799606
2013,"EAS",44.577349432458604
2014,"EAS",46.812103208352006
2015,"EAS",49.7879236470475
2016,"EAS",52.7963207892303
1990,"ECA",0.0
1991,"ECA",0
1992,"ECA",0
1993,"ECA",0.0105241102123661
1994,"ECA",0.0407925974884634
1995,"ECA",0.0942542514088437
1996,"ECA",0.19686860160620898
1997,"ECA",0.378006266692866
1998,"ECA",0.7075762435918221
1999,"ECA",1.1420240518140299
2000,"ECA",2.02351500980652
2001,"ECA",2.97725410402823
2002,"ECA",5.15537298470128
2003,"ECA",7.48384545516359
2004,"ECA",10.9761769765591
2005,"ECA",12.711557317523699
2006,"ECA",15.270499280988199
2007,"ECA",20.621899794496898
2008,"ECA",24.1292484232203
2009,"ECA",27.7395545087855
2010,"ECA",35.884480701960605
2011,"ECA",40.7872027807421
2012,"ECA",48.7039417205927
2013,"ECA",52.870309015374204
2014,"ECA",56.9014198917902
2015,"ECA",60.2640560125954
2016,"ECA",63.672749849472396
1990,"ECS",0.0481163868746305
1991,"ECS",0
1992,"ECS",0.26259039033284803
1993,"ECS",0.31777316148076
1994,"ECS",0.5648669499876071
1995,"ECS",1.02401254155792
1996,"ECS",1.8429124462075799
1997,"ECS",3.3603483535122103
1998,"ECS",5.43592191216688
1999,"ECS",9.24401995765593
2000,"ECS",13.1841466737921
2001,"ECS",16.405569321507002
2002,"ECS",23.057519317659196
2003,"ECS",28.3633742254841
2004,"ECS",32.3590858652093
2005,"ECS",35.2269322280585
2006,"ECS",38.0834867000107
2007,"ECS",43.6743815037404
2008,"ECS",47.35904473065129
2009,"ECS",50.5660384154691
2010,"ECS",56.1191173283575
2011,"ECS",58.834630390890005
2012,"ECS",63.486253443122905
2013,"ECS",66.306668615053
2014,"ECS",68.9443512173395
2015,"ECS",71.16200266705029
2016,"ECS",73.9147507289322
1990,"ECU",0.0
1991,"ECU",0
1992,"ECU",0.005118035
1993,"ECU",0.016400751
1994,"ECU",0.034833586
1995,"ECU",0.043833641
1996,"ECU",0.086161276
1997,"ECU",0.110217959
1998,"ECU",0.125272771
1999,"ECU",0.823371634
2000,"ECU",1.462188536
2001,"ECU",2.670443674
2002,"ECU",4.260796915
2003,"ECU",4.460228345
2004,"ECU",4.8344426380000005
2005,"ECU",5.994255161
2006,"ECU",7.2
2007,"ECU",10.8
2008,"ECU",18.8
2009,"ECU",24.6
2010,"ECU",29.03
2011,"ECU",31.36680836
2012,"ECU",35.13514645
2013,"ECU",40.27912194
2014,"ECU",45.59039067
2015,"ECU",48.94043379
2016,"ECU",54.06292473
1990,"EGY",0.0
1991,"EGY",0
1992,"EGY",0
1993,"EGY",0.000975791
1994,"EGY",0.00638327
1995,"EGY",0.031319638
1996,"EGY",0.061466899000000005
1997,"EGY",0.090480245
1998,"EGY",0.147987377
1999,"EGY",0.29044527800000003
2000,"EGY",0.641265038
2001,"EGY",0.838945611
2002,"EGY",2.719999715
2003,"EGY",4.037885107
2004,"EGY",11.92
2005,"EGY",12.75
2006,"EGY",13.66
2007,"EGY",16.03
2008,"EGY",18.01
2009,"EGY",20.0
2010,"EGY",21.6
2011,"EGY",25.6
2012,"EGY",26.4
2013,"EGY",29.4
2014,"EGY",33.89460391
2015,"EGY",37.81938343
2016,"EGY",39.21381268
1990,"EMU",0.0728005517324699
1991,"EMU",0.16973970365338098
1992,"EMU",0.326614548171711
1993,"EMU",0.469641300685022
1994,"EMU",0.848076676487896
1995,"EMU",1.70297472423692
1996,"EMU",2.8829474496822596
1997,"EMU",5.109878060041651
1998,"EMU",8.01717122658864
1999,"EMU",15.2404512234562
2000,"EMU",22.524339350029898
2001,"EMU",27.351403053830104
2002,"EMU",35.1914655201503
2003,"EMU",42.0964231941086
2004,"EMU",47.484585952429
2005,"EMU",51.260509137886
2006,"EMU",54.936500794265
2007,"EMU",61.383049668314705
2008,"EMU",64.8436095190836
2009,"EMU",67.1298299480528
2010,"EMU",71.0367223917875
2011,"EMU",72.0011635086995
2012,"EMU",74.0921361934431
2013,"EMU",75.8215600952257
2014,"EMU",77.0023222916101
2015,"EMU",78.6663456723052
2016,"EMU",80.44672593081991
1990,"ERI",0.0
1991,"ERI",0
1992,"ERI",0
1993,"ERI",0.0
1994,"ERI",0.0
1995,"ERI",0.0
1996,"ERI",0.0
1997,"ERI",0.009017718000000001
1998,"ERI",0.008774236
1999,"ERI",0.025495028
2000,"ERI",0.136711941
2001,"ERI",0.157815289
2002,"ERI",0.227090138
2003,"ERI",0
2004,"ERI",0
2005,"ERI",0
2006,"ERI",0
2007,"ERI",0.41
2008,"ERI",0.47
2009,"ERI",0.54
2010,"ERI",0.61
2011,"ERI",0.7
2012,"ERI",0.8
2013,"ERI",0.9
2014,"ERI",0.99
2015,"ERI",1.0837331159999999
2016,"ERI",1.17711872
1990,"ESP",0.012873563999999999
1991,"ESP",0.025686194
1992,"ESP",0.076845453
1993,"ESP",0.127689668
1994,"ESP",0.280069738
1995,"ESP",0.380800728
1996,"ESP",1.3318474040000001
1997,"ESP",2.803319625
1998,"ESP",4.361892394
1999,"ESP",7.085039677999999
2000,"ESP",13.62496081
2001,"ESP",18.14872269
2002,"ESP",20.39
2003,"ESP",39.93
2004,"ESP",44.01
2005,"ESP",47.88
2006,"ESP",50.37
2007,"ESP",55.11
2008,"ESP",59.6
2009,"ESP",62.4
2010,"ESP",65.8
2011,"ESP",67.08999939
2012,"ESP",69.80999994
2013,"ESP",71.635
2014,"ESP",76.19
2015,"ESP",78.6896
2016,"ESP",80.56133294
1990,"EST",0.0
1991,"EST",0
1992,"EST",0.065484797
1993,"EST",0.30071128199999997
1994,"EST",1.1597509129999999
1995,"EST",2.778968489
1996,"EST",3.525111129
1997,"EST",5.706276548
1998,"EST",10.79603483
1999,"EST",14.50089724
2000,"EST",28.57695381
2001,"EST",31.52748977
2002,"EST",41.52
2003,"EST",45.32
2004,"EST",53.2
2005,"EST",61.45
2006,"EST",63.51
2007,"EST",66.19
2008,"EST",70.58
2009,"EST",72.5
2010,"EST",74.1
2011,"EST",76.5
2012,"EST",78.38992593
2013,"EST",80.0043
2014,"EST",84.24152803
2015,"EST",88.4118116
2016,"EST",87.23733209
1990,"ETH",0.0
1991,"ETH",0
1992,"ETH",0
1993,"ETH",0
1994,"ETH",0
1995,"ETH",1.75e-05
1996,"ETH",0.001703448
1997,"ETH",0.00496672
1998,"ETH",0.009663517
1999,"ETH",0.012541598999999999
2000,"ETH",0.015263767
2001,"ETH",0.037162381
2002,"ETH",0.072402262
2003,"ETH",0.105811659
2004,"ETH",0.155334521
2005,"ETH",0.21965981899999998
2006,"ETH",0.310592657
2007,"ETH",0.37
2008,"ETH",0.45
2009,"ETH",0.54
2010,"ETH",0.75
2011,"ETH",1.1
2012,"ETH",2.9
2013,"ETH",4.6
2014,"ETH",7.7
2015,"ETH",11.6
2016,"ETH",15.36692386
1990,"EUU",0.06936128170882201
1991,"EUU",0.17191119327971302
1992,"EUU",0.310568781429567
1993,"EUU",0.433902297141921
1994,"EUU",0.827393720364442
1995,"EUU",1.5821306169916498
1996,"EUU",2.80645733412674
1997,"EUU",5.120836791160401
1998,"EUU",8.42141726785372
1999,"EUU",14.584290290623601
2000,"EUU",20.5594099770398
2001,"EUU",25.302976377410896
2002,"EUU",35.1432839919252
2003,"EUU",41.8295269875728
2004,"EUU",46.839543550382004
2005,"EUU",50.982855099049395
2006,"EUU",54.5575015226479
2007,"EUU",60.3068532838896
2008,"EUU",64.20183012034761
2009,"EUU",67.2244322562583
2010,"EUU",70.6405273863781
2011,"EUU",71.51902351123691
2012,"EUU",73.7061519154293
2013,"EUU",75.5428368269042
2014,"EUU",77.1139914118683
2015,"EUU",78.4329000006293
2016,"EUU",80.76910503378659
1990,"FCS",0.0
1991,"FCS",0
1992,"FCS",0
1993,"FCS",0
1994,"FCS",0
1995,"FCS",0
1996,"FCS",0
1997,"FCS",0.035524551886204
1998,"FCS",0.0726483271993865
1999,"FCS",0.126237237342388
2000,"FCS",0.256229658711354
2001,"FCS",0.25118971626772196
2002,"FCS",0.525203206486077
2003,"FCS",0.7481102265260909
2004,"FCS",1.05318958673897
2005,"FCS",1.47816183637333
2006,"FCS",1.89113751770681
2007,"FCS",3.0682683701159603
2008,"FCS",2.98997061478939
2009,"FCS",3.87926961327689
2010,"FCS",6.2241768418139
2011,"FCS",6.890273855595059
2012,"FCS",8.50671130837726
2013,"FCS",10.3229652621479
2014,"FCS",12.405306719848499
2015,"FCS",15.4929313999472
2016,"FCS",17.493883005357002
1990,"FIN",0.40108767
1991,"FIN",1.3974393319999998
1992,"FIN",1.88687977
1993,"FIN",2.568461349
1994,"FIN",4.915098554
1995,"FIN",13.90030389
1996,"FIN",16.78007526
1997,"FIN",19.458682800000002
1998,"FIN",25.45252493
1999,"FIN",32.29509229
2000,"FIN",37.24846174
2001,"FIN",43.10536335
2002,"FIN",62.43
2003,"FIN",69.22
2004,"FIN",72.39
2005,"FIN",74.48
2006,"FIN",79.66
2007,"FIN",80.78
2008,"FIN",83.67
2009,"FIN",82.49
2010,"FIN",86.89
2011,"FIN",88.70999491
2012,"FIN",89.87999797
2013,"FIN",91.5144
2014,"FIN",86.53039275
2015,"FIN",86.42213333
2016,"FIN",87.70364996
1990,"FJI",0.0
1991,"FJI",0
1992,"FJI",0
1993,"FJI",0.006678447
1994,"FJI",0.007907399
1995,"FJI",0.009115343
1996,"FJI",0.064437142
1997,"FJI",0.223454842
1998,"FJI",0.633167865
1999,"FJI",0.942462063
2000,"FJI",1.496854734
2001,"FJI",1.857978594
2002,"FJI",6.1526497
2003,"FJI",6.725434738
2004,"FJI",7.412943485
2005,"FJI",8.453636634
2006,"FJI",9.6000384
2007,"FJI",10.89783105
2008,"FJI",13.0
2009,"FJI",17.0
2010,"FJI",20.0
2011,"FJI",28.0
2012,"FJI",33.74235675
2013,"FJI",35.2
2014,"FJI",37.4
2015,"FJI",42.5
2016,"FJI",46.50697831
1990,"FRA",0.052777862
1991,"FRA",0.140113895
1992,"FRA",0.279049463
1993,"FRA",0.5906193829999999
1994,"FRA",0.899867425
1995,"FRA",1.637947245
1996,"FRA",2.584033979
1997,"FRA",4.255003872
1998,"FRA",6.319778722000001
1999,"FRA",9.125317889
2000,"FRA",14.30792394
2001,"FRA",26.32590355
2002,"FRA",30.18
2003,"FRA",36.14
2004,"FRA",39.15
2005,"FRA",42.87
2006,"FRA",46.87
2007,"FRA",66.09
2008,"FRA",70.68
2009,"FRA",71.58
2010,"FRA",77.28
2011,"FRA",77.81999899
2012,"FRA",81.44
2013,"FRA",81.9198
2014,"FRA",83.75
2015,"FRA",84.6945
2016,"FRA",85.62219995
1990,"FRO",0.0
1991,"FRO",0
1992,"FRO",0
1993,"FRO",0
1994,"FRO",0
1995,"FRO",0.0
1996,"FRO",2.318786811
1997,"FRO",4.601297566
1998,"FRO",11.33786848
1999,"FRO",22.29753835
2000,"FRO",32.91639236
2001,"FRO",43.24698352
2002,"FRO",53.29922183
2003,"FRO",58.91264097
2004,"FRO",66.53359947
2005,"FRO",67.90263174
2006,"FRO",69.35944512
2007,"FRO",75.98
2008,"FRO",75.57
2009,"FRO",75.18
2010,"FRO",75.2
2011,"FRO",80.7321728
2012,"FRO",85.33518924
2013,"FRO",90.0
2014,"FRO",93.3
2015,"FRO",94.2
2016,"FRO",95.10868167
1990,"FSM",0.0
1991,"FSM",0
1992,"FSM",0
1993,"FSM",0
1994,"FSM",0
1995,"FSM",0
1996,"FSM",0.278037795
1997,"FSM",0.570676845
1998,"FSM",1.858718785
1999,"FSM",2.7975940689999996
2000,"FSM",3.734862137
2001,"FSM",4.660527199
2002,"FSM",5.570099705
2003,"FSM",9.2325021
2004,"FSM",11.01786731
2005,"FSM",11.881369099999999
2006,"FSM",12.75033925
2007,"FSM",13.62113273
2008,"FSM",14.49
2009,"FSM",15.35
2010,"FSM",20.0
2011,"FSM",22.8
2012,"FSM",25.974423
2013,"FSM",27.8
2014,"FSM",29.65
2015,"FSM",31.50108128
2016,"FSM",33.35216255
1990,"GAB",0.0
1991,"GAB",0
1992,"GAB",0
1993,"GAB",0
1994,"GAB",0
1995,"GAB",0
1996,"GAB",0.0
1997,"GAB",0.047999009
1998,"GAB",0.17012488
1999,"GAB",0.249009564
2000,"GAB",1.216140618
2001,"GAB",1.347620222
2002,"GAB",1.9395301059999999
2003,"GAB",2.659586594
2004,"GAB",2.9790697999999995
2005,"GAB",4.89326475
2006,"GAB",5.489200802999999
2007,"GAB",5.767004576000001
2008,"GAB",7.5
2009,"GAB",9.5
2010,"GAB",13.0
2011,"GAB",18.0
2012,"GAB",24.0
2013,"GAB",30.53803344
2014,"GAB",38.07120929
2015,"GAB",45.78453653
2016,"GAB",48.05227375
