"year","country","value"
2005,"AUT",5.627999782562259
2006,"AUT",5.24300003051758
2007,"AUT",4.85799980163574
2008,"AUT",4.12799978256226
2009,"AUT",5.30100011825562
2010,"AUT",4.82000017166138
2011,"AUT",4.56400012969971
2012,"AUT",4.86499977111816
2013,"AUT",5.33500003814697
2014,"AUT",5.619999885559079
2015,"AUT",5.72300004959106
2016,"AUT",6.10900020599365
1991,"AZE",5.01100015640259
1992,"AZE",4.9569997787475595
1993,"AZE",4.87799978256226
1994,"AZE",4.763999938964839
1995,"AZE",4.63800001144409
1996,"AZE",4.51800012588501
1997,"AZE",6.58699989318848
1998,"AZE",7.2329998016357395
1999,"AZE",5.23299980163574
2000,"AZE",11.8000001907349
2001,"AZE",10.8999996185303
2002,"AZE",10.0
2003,"AZE",9.19999980926514
2004,"AZE",8.0
2005,"AZE",7.300000190734861
2006,"AZE",6.599999904632571
2007,"AZE",6.300000190734861
2008,"AZE",5.900000095367429
2009,"AZE",5.699999809265139
2010,"AZE",5.599999904632571
2011,"AZE",5.400000095367429
2012,"AZE",5.199999809265139
2013,"AZE",4.96999979019165
2014,"AZE",4.90999984741211
2015,"AZE",4.96000003814697
2016,"AZE",5.07299995422363
1991,"BDI",1.60599994659424
1992,"BDI",1.5900000333786002
1993,"BDI",1.57000005245209
1994,"BDI",1.5809999704361
1995,"BDI",1.57700002193451
1996,"BDI",1.58000004291534
1997,"BDI",1.60899996757507
1998,"BDI",1.6289999485015902
1999,"BDI",1.63300001621246
2000,"BDI",1.64900004863739
2001,"BDI",1.65600001811981
2002,"BDI",1.66199994087219
2003,"BDI",1.66199994087219
2004,"BDI",1.6629999876022301
2005,"BDI",1.6590000391006499
2006,"BDI",1.65400004386902
2007,"BDI",1.63999998569489
2008,"BDI",1.63399994373322
2009,"BDI",1.62000000476837
2010,"BDI",1.61099994182587
2011,"BDI",1.59899997711182
2012,"BDI",1.5900000333786002
2013,"BDI",1.5820000171661397
2014,"BDI",1.567999958992
2015,"BDI",1.6150000095367398
2016,"BDI",1.59899997711182
1991,"BEL",6.98600006103516
1992,"BEL",6.7020001411438
1993,"BEL",8.076999664306639
1994,"BEL",9.64700031280518
1995,"BEL",9.33899974822998
1996,"BEL",9.48299980163574
